user_id,attr,review_frequency,review_count,review1,review2,review3,review4,review5
168052,1,0.004768097,11,5,0,2,0,4
168058,1,0.008333333,16,8,4,0,3,1
168060,1,0.010224949,30,0,0,11,0,19
168062,1,0.006011315,17,0,0,5,9,3
168063,1,0.024193548,42,20,2,7,3,10
168093,1,0.031166518,35,10,15,0,6,4
168094,1,0.024350649,45,26,15,3,0,1
168099,1,0.009325044,21,0,1,17,0,3
168106,1,0.000455789,1,-1,-1,-1,-1,-1
168108,1,0.006097561,9,8,0,0,0,1
168118,0,0.003232062,5,0,0,0,2,3
168125,1,0.023684211,18,3,1,3,1,10
168129,1,0.015122873,8,0,0,4,0,4
168139,1,0.0125,48,9,23,12,0,4
168159,1,0.302325581,39,29,9,0,0,1
168165,1,0.005464481,5,1,0,0,0,4
168166,1,0.00746888,18,0,2,4,6,6
168185,1,0.035285285,47,13,17,1,14,2
168186,1,0.005470085,16,2,1,10,1,2
168214,1,0.002177463,4,0,0,0,3,1
168216,1,0.05511811,42,1,7,17,7,10
168223,1,0.000560695,2,0,0,1,0,1
168227,1,0.009070295,12,0,0,0,0,12
168228,1,0.009280742,8,0,0,0,0,8
168230,1,0.006589786,8,0,0,0,1,7
168232,1,0.011743119,32,0,0,0,0,32
168233,1,0.010843373,9,6,0,2,0,1
168234,1,0.001336005,4,1,0,0,2,1
168237,1,0.005555556,6,0,0,3,0,3
168256,1,0.003549246,12,0,0,0,11,1
168259,1,0.003394762,7,0,0,4,1,2
168264,1,0.008744535,14,3,0,0,1,10
168268,1,0.016949153,4,0,2,0,0,2
168270,1,0.002969562,4,0,0,3,0,1
168271,1,0.000633312,2,0,1,0,0,1
168310,1,0.004666356,10,0,0,0,7,3
168317,1,0.018759019,65,11,40,8,3,3
168342,1,0.029239766,5,0,0,0,0,5
168356,1,0.000851064,1,-1,-1,-1,-1,-1
168363,1,0.029652352,58,4,6,44,1,3
168370,1,0.003568596,9,3,0,1,3,2
168373,1,0.012,21,7,5,6,1,2
168381,1,0.000714796,2,0,0,1,0,1
168406,1,0.005643341,15,6,0,1,1,7
168410,1,0.010989011,12,11,0,0,0,1
168423,1,0.006896552,10,0,0,3,6,1
168426,1,0.009801252,36,11,13,6,3,3
168427,1,0.009761388,18,5,8,0,4,1
168431,1,0.012995896,19,0,2,11,2,4
168435,0,0.007779773,26,0,8,0,7,11
168439,1,0.00347373,8,2,5,0,0,1
168456,1,0.011363636,6,0,0,0,0,6
168459,0,0.00034002,1,-1,-1,-1,-1,-1
168460,1,0.012872629,19,10,1,0,5,3
168473,1,0.011508951,9,0,7,0,1,1
168476,1,0.007578779,19,7,7,2,2,1
168481,1,0.00634058,14,6,0,3,1,4
168490,1,0.040785948,137,51,44,25,5,12
168491,1,0.007633588,4,0,2,0,0,2
168498,1,0.008701473,13,12,0,0,0,1
168507,0,0.000739098,1,-1,-1,-1,-1,-1
168515,1,0.003536693,12,0,3,7,0,2
168519,1,0.003346969,9,0,1,0,4,4
168528,1,0.004674262,16,0,0,3,4,9
168529,1,0.016,36,11,1,3,11,10
168538,0,0.001137656,1,-1,-1,-1,-1,-1
168543,1,0.00874036,17,0,0,3,5,9
168558,1,0.001509434,2,0,0,0,0,2
168562,1,0.006618134,10,1,7,0,0,2
168609,1,0.001410935,4,2,0,0,1,1
168610,1,0.001730104,6,0,4,0,0,2
168612,1,0.019766397,44,1,14,7,6,16
168614,1,0.006952965,17,3,0,9,4,1
168633,1,0.005925926,16,0,0,0,15,1
168640,1,0.010760402,15,0,8,1,4,2
168643,1,0.005998286,7,0,0,2,2,3
168646,1,0.014074595,40,8,13,8,5,6
168654,1,0.003525782,8,0,0,3,1,4
168661,1,0.017759563,26,11,6,5,0,4
168662,1,0.024186047,26,9,1,3,7,6
168664,1,0.009792627,17,6,0,5,2,4
168666,1,0.020460358,16,0,4,7,0,5
168671,1,0.003461063,14,0,1,3,9,1
168677,1,0.021906226,57,0,36,9,3,9
168681,1,0.015037594,10,0,0,0,0,10
168682,1,0.008975928,22,0,0,0,0,22
168688,1,0.025,5,0,0,0,0,5
168689,1,0.005249344,10,6,0,0,2,2
168696,0,0.000705219,2,1,0,0,0,1
168706,1,0.003169572,2,0,1,0,0,1
168707,0,0.009746589,10,0,0,7,1,2
168710,1,0.019337017,14,1,0,0,10,3
168712,1,0.005365526,8,0,5,0,0,3
168751,1,0.011987626,31,11,1,14,0,5
168754,1,0.003342618,6,0,0,0,0,6
168755,1,0.003572846,9,0,2,0,0,7
168760,1,0.014783527,28,11,1,5,0,11
168765,1,0.008580343,11,0,0,9,0,2
168771,1,0.003051882,12,3,1,1,0,7
168777,1,0.005469079,13,0,0,1,9,3
168781,1,0.007575758,14,0,0,13,0,1
168794,1,0.016270338,13,0,0,0,0,13
168806,1,0.01853759,18,3,1,0,13,1
168823,1,0.009840098,8,5,0,0,0,3
168833,1,0.002553916,9,0,7,0,0,2
168844,1,0.019661387,36,8,6,3,17,2
168861,1,0.011583012,36,10,9,0,0,17
168884,1,0.008323424,7,0,0,0,0,7
168889,1,0.008371385,22,10,3,4,4,1
168896,1,0.019136408,39,0,0,7,22,10
168904,1,0.018463811,50,20,5,11,2,12
168905,1,0.004920515,13,0,0,5,7,1
168921,1,0.005527916,10,0,0,7,0,3
168925,1,0.005687694,22,0,18,1,0,3
168928,1,0.016293279,40,0,6,16,8,10
168929,1,0.002728099,9,0,0,7,1,1
168937,1,0.434782609,10,0,0,4,2,4
168945,1,0.004327443,12,0,0,10,0,2
168965,1,0.008174387,18,3,1,9,0,5
168968,1,0.002707826,10,0,2,2,3,3
168973,1,0.012689117,26,8,4,10,0,4
168978,1,0.017110266,9,1,0,6,0,2
168979,1,0.009118541,6,2,3,0,0,1
168986,1,0.002523129,3,0,0,0,0,3
168998,0,0.002103787,6,0,0,0,0,6
168999,1,0.009792285,33,10,13,2,5,3
169009,1,0.006451613,2,0,0,0,0,2
169012,1,0.439716312,62,57,2,0,2,1
169019,1,0.003992016,2,0,0,0,0,2
169022,1,0.004179728,12,0,2,0,1,9
169027,1,0.001346801,2,0,0,0,0,2
169029,1,0.009591474,27,0,0,0,18,9
169030,1,0.02518315,55,20,16,4,11,4
169040,0,0.008527132,11,0,0,3,0,8
169052,1,0.024271845,10,0,0,1,0,9
169059,1,0.010723861,32,6,0,0,4,22
169066,0,0.010928962,12,0,0,0,3,9
169076,1,0.020519836,15,6,0,3,2,4
169091,1,0.00370981,9,0,0,0,5,4
169093,1,0.011907655,49,31,4,5,5,4
169094,1,0.005860806,8,0,0,1,2,5
169102,1,0.029569892,22,3,6,0,8,5
169124,1,0.007508834,17,5,10,0,1,1
169126,1,0.006476684,20,2,17,0,0,1
169128,1,0.003076923,6,0,0,0,3,3
169129,1,0.00619195,8,0,0,1,5,2
169133,1,0.049382716,4,0,0,0,0,4
169141,1,0.002605863,4,0,0,0,0,4
169143,1,0.048387097,12,0,0,0,0,12
169177,1,0.010854817,8,0,3,2,0,3
169182,1,0.003786575,11,4,2,0,0,5
169188,1,0.005741127,11,0,0,0,0,11
169189,1,0.003830289,13,0,6,0,1,6
169194,1,0.010261194,11,0,7,3,0,1
169196,1,0.009724924,35,1,2,16,11,5
169219,1,0.042524005,62,2,12,11,35,2
169226,1,0.00400534,6,0,0,0,0,6
169234,1,0.000616143,1,-1,-1,-1,-1,-1
169238,1,0.000513347,2,0,0,0,0,2
169239,1,0.01121705,20,0,0,0,8,12
169247,1,0.011984021,18,7,9,0,0,2
169255,1,0.001805869,4,0,0,0,2,2
169262,1,0.01479022,49,0,18,11,5,15
169264,0,0.000672043,1,-1,-1,-1,-1,-1
169271,1,0.004926108,10,0,0,5,0,5
169275,1,0.001529052,2,0,0,0,1,1
169278,1,0.002645503,4,0,0,2,0,2
169280,1,0.002990568,13,3,4,2,0,4
169287,1,0.007524454,10,0,0,6,3,1
169288,0,0.023383769,17,5,0,1,0,11
169291,1,0.003026634,5,0,0,0,0,5
169297,1,0.008353222,7,0,0,0,5,2
169320,1,0.004224502,7,0,1,1,0,5
169338,1,0.006077606,13,0,4,8,0,1
169340,1,0.002352941,4,1,0,1,1,1
169346,1,0.004329004,3,0,0,0,1,2
169352,1,0.002051282,6,0,1,1,1,3
169373,1,0.000443459,1,-1,-1,-1,-1,-1
169378,1,0.020366599,10,0,0,0,0,10
169384,1,0.006661732,18,13,0,0,1,4
169391,1,0.007809958,24,5,4,2,2,11
169405,1,0.006640625,17,0,5,10,1,1
169413,1,0.00715859,13,2,3,5,1,2
169420,1,0.006380716,18,1,15,1,0,1
169427,1,0.004560657,15,0,0,4,2,9
169429,0,0.006493506,15,0,1,5,4,5
169430,0,0.005141388,4,1,0,1,1,1
169434,1,0.003590078,11,0,0,6,0,5
169441,1,0.004882018,6,0,0,0,5,1
169443,1,0.008959681,36,0,0,12,5,19
169448,1,0.001819836,4,0,1,2,0,1
169454,1,0.002370792,5,0,0,1,1,3
169460,1,0.007050197,25,0,0,11,11,3
169466,1,0.007469655,24,0,16,0,2,6
169468,0,0.012345679,1,-1,-1,-1,-1,-1
169470,1,0.007782101,2,0,0,0,0,2
169484,1,0.005347594,12,0,5,1,3,3
169494,1,0.001034483,3,1,0,0,1,1
169502,1,0.004132231,2,0,0,0,0,2
169505,1,0.000512558,1,-1,-1,-1,-1,-1
169506,1,0.011804384,14,0,0,0,8,6
169528,1,0.003181336,3,0,0,0,1,2
169538,1,0.008828996,19,0,0,3,15,1
169544,1,0.005772647,13,0,1,0,1,11
169547,1,0.007073386,16,3,11,0,0,2
169548,1,0.003097345,7,0,3,3,0,1
169570,1,0.00349345,8,0,0,0,0,8
169571,1,0.008057296,9,0,2,5,0,2
169604,1,0.002257336,1,-1,-1,-1,-1,-1
169613,1,0.000680272,1,-1,-1,-1,-1,-1
169615,1,0.022749753,69,0,12,9,16,32
169622,1,0.006567164,22,0,1,8,2,11
169624,1,0.018229167,21,0,0,0,4,17
169627,1,0.021853147,50,0,9,22,5,14
169632,1,0.013177598,44,0,0,43,0,1
169640,1,0.011222682,19,8,10,0,0,1
169645,1,0.000735294,2,0,0,1,0,1
169653,1,0.007416081,19,5,6,0,0,8
169657,1,0.00660066,16,0,0,3,6,7
169660,1,0.005882353,15,6,4,4,0,1
169682,1,0.004749184,16,3,6,4,2,1
169683,0,0.001850139,2,0,0,0,0,2
169686,1,0.016910936,30,21,0,0,0,9
169688,1,0.102040816,5,3,0,0,0,2
169706,1,0.007233273,12,0,0,2,6,4
169712,0,0.000976563,1,-1,-1,-1,-1,-1
169719,1,0.010799136,15,0,0,0,5,10
169730,1,0.022026432,20,10,0,7,0,3
169733,1,0.006747638,5,0,4,0,0,1
169737,1,0.000661376,1,-1,-1,-1,-1,-1
169746,1,0.00547046,10,0,0,0,0,10
169758,1,0.0048,6,0,0,0,0,6
169769,1,0.002117149,3,0,0,0,0,3
169771,1,0.006278539,11,0,0,0,8,3
169777,1,0.041,82,2,0,61,18,1
169779,1,0.005616225,18,13,0,4,0,1
169781,1,0.018150879,32,30,0,0,0,2
169790,1,0.003569304,6,0,0,0,4,2
169795,1,0.006872852,8,1,3,0,3,1
169844,1,0.004237288,8,0,4,2,0,2
169850,1,0.016081253,38,1,7,7,2,21
169854,1,0.012333966,13,0,0,0,8,5
169858,1,0.005664264,11,0,0,0,1,10
169863,1,0.012693935,9,7,1,0,0,1
169868,1,0.004390409,13,0,1,2,2,8
169893,1,0.004389173,12,0,0,1,8,3
169894,1,0.007206208,26,0,0,1,11,14
169897,1,0.008036739,14,0,0,2,10,2
169910,1,0.000394477,1,-1,-1,-1,-1,-1
169911,1,0.01285347,25,0,4,3,7,11
169933,0,0.03520352,32,6,2,4,10,10
169940,1,0.010130246,14,10,1,0,0,3
169954,1,0.017808219,13,8,1,0,0,4
169955,1,0.002730748,5,0,0,2,1,2
169957,1,0.005249344,14,9,3,0,1,1
169963,1,0.011444921,8,0,0,2,1,5
169969,1,0.007623888,6,0,0,1,0,5
169974,0,0.001094092,1,-1,-1,-1,-1,-1
169978,1,0.020304569,12,4,4,2,0,2
169982,0,0.002857143,1,-1,-1,-1,-1,-1
169989,1,0.004149378,9,0,0,0,0,9
170000,1,0.007374631,20,4,3,0,8,5
170002,1,0.003243243,9,0,0,0,0,9
170007,1,0.010146225,34,24,3,4,0,3
170014,1,0.029411765,56,9,7,10,12,18
170016,1,0.020140105,23,0,5,8,0,10
170017,1,0.005567929,15,4,2,1,0,8
170037,1,0.003632761,11,1,0,3,3,4
170043,0,0.001648805,6,0,0,0,0,6
170047,1,0.006729475,15,0,2,3,3,7
170048,1,0.006401463,14,0,0,0,0,14
170053,1,0.017864924,41,36,0,0,1,4
170083,1,0.005829359,11,0,0,5,1,5
170085,1,0.009219422,15,3,0,5,0,7
170089,1,0.0139884,41,4,4,24,4,5
170092,1,0.012077295,5,0,0,0,0,5
170098,1,0.00275672,8,1,5,1,0,1
170101,1,0.005823912,17,0,5,4,5,3
170107,1,0.003412969,7,0,0,5,0,2
170110,1,0.001143511,2,0,0,0,1,1
170113,0,0.001158078,2,0,1,0,0,1
170115,1,0.0014637,5,0,1,0,3,1
170136,1,0.02077748,31,5,14,5,5,2
170138,1,0.002968827,6,4,0,0,1,1
170148,1,0.010806638,28,12,0,0,6,10
170161,1,0.013371151,33,0,0,1,20,12
170170,1,0.026870007,37,21,5,3,7,1
170177,1,0.012987013,30,0,0,8,13,9
170190,1,0.008060183,15,0,1,0,1,13
170199,0,0.009987516,24,1,22,0,0,1
170213,1,0.009663866,23,2,10,9,1,1
170222,1,0.002426007,5,0,0,4,0,1
170225,1,0.00248227,7,0,0,0,0,7
170230,1,0.002109705,3,1,0,0,1,1
170242,1,0.020661157,5,0,0,0,1,4
170260,1,0.001736111,3,0,0,0,1,2
170264,1,0.005994358,17,0,0,7,5,5
170267,1,0.010703364,7,1,2,0,2,2
170276,0,0.00887574,3,2,0,0,0,1
170282,1,0.000747384,2,0,0,0,0,2
170288,1,0.004265692,7,0,2,3,1,1
170290,1,0.027756939,37,18,1,0,11,7
170298,1,0.006128703,6,2,1,1,0,2
170306,1,0.003337041,9,0,0,0,1,8
170310,1,0.042986425,19,0,2,0,0,17
170311,1,0.005508475,13,7,1,2,0,3
170325,1,0.003597122,1,-1,-1,-1,-1,-1
170351,1,0.010706638,5,0,0,0,0,5
170358,1,0.016643551,24,0,4,0,3,17
170361,1,0.018058691,8,6,0,1,0,1
170371,1,0.007115136,11,0,0,0,5,6
170393,1,0.009569378,2,0,0,0,0,2
170395,1,0.028678304,23,0,0,12,4,7
170400,1,0.020169851,19,0,0,7,4,8
170410,0,0.001374885,3,2,0,0,0,1
170425,1,0.001104972,2,0,0,0,0,2
170428,1,0.001559252,3,0,0,0,0,3
170441,0,0.028571429,3,1,0,0,0,2
170444,1,0.003015833,12,0,0,0,0,12
170446,1,0.000771605,2,0,0,1,0,1
170460,1,0.002034292,7,0,0,0,4,3
170463,1,0.028827675,45,22,10,5,5,3
170466,1,0.003168317,8,4,3,0,0,1
170468,1,0.020868114,25,0,0,0,11,14
170470,1,0.003432887,10,2,0,6,1,1
170490,1,0.005319149,10,6,0,1,1,2
170497,1,0.018181818,16,0,0,4,0,12
170499,1,0.007183171,14,0,0,2,11,1
170500,1,0.005078486,11,0,10,0,0,1
170503,1,0.002346316,5,0,1,3,0,1
170508,1,0.005393743,5,1,2,1,0,1
170511,1,0.000653168,1,-1,-1,-1,-1,-1
170514,1,0.015117158,20,0,12,5,0,3
170521,1,0.013207547,7,0,0,0,2,5
170522,1,0.004046243,7,4,0,1,0,2
170531,0,0.003618818,9,1,3,0,3,2
170533,1,0.011652867,38,0,1,3,5,29
170551,1,0.004423148,12,0,0,0,0,12
170563,1,0.015766654,40,15,18,1,0,6
170569,1,0.007668344,32,11,6,5,5,5
170573,1,0.003263974,8,1,0,3,1,3
170575,1,0.020310296,72,41,18,0,12,1
170576,1,0.010420543,28,15,11,0,0,2
170580,0,0.006734007,2,0,1,0,0,1
170591,1,0.00746046,25,0,0,0,14,11
170599,1,0.002463054,4,0,0,1,0,3
170601,1,0.003558719,2,0,0,0,0,2
170604,1,0.010371651,24,9,0,7,3,5
170610,0,0.002830189,3,0,0,0,0,3
170617,1,0.004061738,5,0,1,1,0,3
170629,0,0.005865103,2,0,0,0,0,2
170640,1,0.007559055,24,0,0,0,7,17
170643,1,0.02739726,4,0,0,0,0,4
170646,1,0.008264463,20,8,2,1,2,7
170648,1,0.0029994,10,1,6,0,0,3
170658,1,0.003562341,7,0,0,5,0,2
170664,1,0.010989011,38,4,0,1,12,21
170669,1,0.002779984,7,0,3,0,2,2
170675,0,0.004376368,12,1,0,3,5,3
170679,0,0.001652893,1,-1,-1,-1,-1,-1
170686,1,0.006938422,8,2,0,4,1,1
170689,1,0.001703578,4,0,0,0,1,3
170690,1,0.012104539,44,0,0,27,14,3
170736,1,0.002890173,3,0,0,0,0,3
170737,1,0.008253692,19,10,0,0,0,9
170738,1,0.002605524,5,0,0,1,3,1
170739,1,0.00220022,2,0,0,0,0,2
170743,1,0.007476636,20,0,10,2,2,6
170745,1,0.021097046,5,0,0,1,0,4
170747,1,0.01688609,59,0,9,36,13,1
170759,1,0.033898305,4,0,0,0,0,4
170772,1,0.005546493,17,2,1,0,8,6
170775,0,0.029527559,15,0,5,3,4,3
170779,1,0.024495677,34,7,18,3,1,5
170781,1,0.003799873,6,0,2,0,0,4
170782,1,0.001204819,2,0,0,0,0,2
170783,1,0.008118081,11,3,0,2,5,1
170785,0,0.007481297,6,0,0,0,4,2
170799,1,0.007159905,3,0,0,0,1,2
170800,1,0.00922778,19,0,0,14,4,1
170801,1,0.01023622,26,7,0,0,14,5
170803,1,0.019400353,44,11,10,12,5,6
170806,0,0.004203447,10,0,0,0,4,6
170812,1,0.003998001,8,0,0,0,7,1
170821,1,0.015136226,45,5,20,13,6,1
170825,1,0.333333333,2,0,0,0,0,2
170839,1,0.003227889,5,0,0,0,0,5
170863,1,0.00528592,11,0,0,0,0,11
170867,1,0.004422822,10,0,0,0,0,10
170869,1,0.009635036,33,0,0,16,15,2
170871,1,0.00203666,6,0,0,2,1,3
170876,1,0.007365249,22,4,8,1,3,6
170889,1,0.004307069,17,2,3,0,1,11
170892,1,0.010625379,35,0,0,15,19,1
170908,1,0.018345952,63,13,20,12,13,5
170914,1,0.006838506,13,0,1,4,7,1
170917,1,0.006081081,18,5,9,2,1,1
170919,1,0.02962963,92,19,30,22,13,8
170921,1,0.001900418,5,1,0,3,0,1
170928,1,0.000880282,3,0,2,0,0,1
170930,0,0.00949094,11,1,0,3,2,5
170935,1,0.009016393,11,2,4,3,1,1
170937,0,0.004424779,8,0,0,0,2,6
170939,1,0.036363636,18,0,0,0,0,18
170951,1,0.001646768,4,0,0,0,1,3
170952,1,0.014463505,43,7,18,17,0,1
170954,1,0.004043905,7,0,3,0,1,3
170955,0,0.010498688,8,2,1,0,0,5
170957,1,0.008852459,27,0,0,13,1,13
170972,1,0.007049892,13,8,3,1,0,1
170981,0,0.030241935,15,0,11,2,1,1
170988,1,0.0107163,19,0,0,0,12,7
170993,1,0.002849003,4,0,0,0,1,3
170995,1,0.003376097,10,0,0,0,7,3
170999,1,0.005774278,11,7,0,0,1,3
171002,0,0.005035247,5,0,0,0,2,3
171003,0,0.001089325,1,-1,-1,-1,-1,-1
171011,1,0.00619195,6,0,0,1,0,5
171020,0,0.003219871,7,0,0,0,0,7
171021,1,0.011025358,20,1,0,1,9,9
171023,0,0.001236858,2,1,0,0,0,1
171024,1,0.004179437,15,0,6,2,2,5
171026,1,0.016810008,43,0,26,4,9,4
171030,0,0.005617978,15,4,1,2,4,4
171040,1,0.017709563,15,0,0,0,0,15
171054,1,0.01532567,36,0,0,0,11,25
171058,1,0.020554493,43,2,13,12,6,10
171077,1,0.000431965,1,-1,-1,-1,-1,-1
171085,1,0.00619195,8,0,0,0,2,6
171096,1,0.011655012,10,0,0,0,0,10
171109,1,0.007376185,14,11,1,0,1,1
171116,1,0.0108857,22,13,0,2,3,4
171117,0,0.071428571,1,-1,-1,-1,-1,-1
171120,1,0.00999001,10,0,3,3,0,4
171147,1,0.004498426,10,2,4,2,0,2
171152,1,0.003594249,9,0,0,3,4,2
171156,1,0.001060071,3,0,0,0,0,3
171157,1,0.020560748,11,8,0,0,0,3
171158,1,0.01094434,35,8,1,11,8,7
171161,0,0.092307692,6,1,0,0,0,5
171191,1,0.026785714,3,0,0,0,0,3
171192,1,0.000904704,3,0,0,0,0,3
171194,1,0.000893655,3,0,2,0,0,1
171197,1,0.004696133,17,0,0,0,2,15
171206,1,0.003950167,13,0,6,6,0,1
171223,1,0.002084057,6,0,0,0,3,3
171229,1,0.004322322,14,0,0,0,3,11
171233,1,0.003409091,9,5,0,3,0,1
171234,1,0.001949318,4,0,0,0,2,2
171235,1,0.003205128,3,0,0,0,2,1
171247,1,0.007586207,11,0,3,3,1,4
171267,1,0.01171875,36,2,5,7,4,18
171268,1,0.01305483,55,22,8,11,6,8
171273,1,0.020408163,23,10,0,11,0,2
171277,1,0.003597122,13,8,2,1,1,1
171285,1,0.005882353,8,0,2,0,0,6
171295,0,0.005291005,3,0,0,0,0,3
171303,1,0.017983301,28,10,1,5,7,5
171305,1,0.001956469,8,3,3,0,1,1
171321,1,0.000968992,1,-1,-1,-1,-1,-1
171327,1,0.006526807,14,4,1,0,3,6
171330,1,0.003584229,8,0,1,0,6,1
171336,1,0.009444654,25,0,0,9,5,11
171345,1,0.00045208,1,-1,-1,-1,-1,-1
171350,1,0.026239067,9,4,2,1,0,2
171357,0,0.007646559,9,0,4,4,0,1
171385,1,0.014076071,47,14,7,2,3,21
171399,1,0.009313155,8,0,0,0,2,6
171414,1,0.003484321,4,0,0,0,2,2
171421,0,0.004332521,16,5,2,3,0,6
171422,1,0.005253399,17,1,12,2,0,2
171423,1,0.008219178,15,0,4,1,5,5
171435,0,0.002518892,4,0,0,0,1,3
171439,1,0.001348921,3,1,0,0,1,1
171440,1,0.004550626,16,0,14,0,0,2
171454,1,0.017582418,24,2,12,0,1,9
171459,0,0.003728561,10,6,1,2,0,1
171477,0,0.000466418,1,-1,-1,-1,-1,-1
171501,1,0.00950783,17,0,0,0,0,17
171513,1,0.002441009,3,0,0,1,0,2
171514,1,0.00916118,32,1,1,24,4,2
171515,1,0.000660939,1,-1,-1,-1,-1,-1
171530,1,0.020812686,21,0,8,1,0,12
171531,1,0.015509103,23,6,13,0,0,4
171534,1,0.002080444,6,0,0,0,0,6
171537,1,0.020206767,43,13,18,11,0,1
171541,1,0.005788313,21,1,3,11,3,3
171552,1,0.008589637,31,0,22,5,3,1
171555,1,0.002514932,8,0,0,2,0,6
171559,1,0.006813627,17,0,2,7,6,2
171570,1,0.031788079,24,0,1,0,0,23
171571,1,0.001556824,6,0,4,0,1,1
171576,1,0.026134801,19,0,0,0,18,1
171597,0,0.001243266,3,0,0,0,0,3
171604,1,0.003460208,5,3,0,0,0,2
171608,1,0.054104478,145,58,23,8,11,45
171616,0,0.9,9,3,0,1,3,2
171619,1,0.000823723,1,-1,-1,-1,-1,-1
171620,1,0.001429593,2,0,0,0,1,1
171624,1,0.011208725,37,6,7,6,14,4
171655,0,0.033112583,5,0,0,0,0,5
171658,1,0.014984227,19,6,0,7,3,3
171663,1,0.024734982,21,12,1,1,6,1
171670,1,0.003656821,13,3,0,7,0,3
171675,1,0.005419075,15,0,0,1,3,11
171683,1,0.006342495,12,0,0,4,6,2
171690,1,0.016203704,35,0,0,0,16,19
171697,1,0.005256242,8,0,0,0,0,8
171698,1,0.003131021,13,0,0,0,0,13
171704,1,0.023792862,34,0,2,19,8,5
171721,1,0.001452433,2,0,0,0,0,2
171737,1,0.001781473,6,0,1,1,2,2
171738,0,0.003348214,6,0,0,0,0,6
171740,1,0.003085059,7,6,0,0,0,1
171743,1,0.004032258,2,0,0,0,0,2
171744,1,0.000728332,2,0,0,0,1,1
171750,1,0.000875146,3,2,0,0,0,1
171756,1,0.004968258,18,2,4,9,2,1
171761,1,0.026710098,41,0,21,16,0,4
171762,1,0.003062787,8,0,0,0,4,4
171769,1,0.012151537,17,0,0,0,3,14
171775,1,0.011308562,14,2,0,3,3,6
171789,1,0.01394268,18,0,0,2,13,3
171830,1,0.004538578,9,0,0,5,2,2
171834,1,0.004948454,12,11,0,0,0,1
171850,1,0.00571837,8,0,0,0,0,8
171863,1,0.004468275,15,1,10,0,0,4
171871,1,0.016242038,51,17,1,10,11,12
171872,1,0.009318293,19,0,0,0,12,7
171878,1,0.002624672,4,0,0,0,0,4
171880,0,0.002695418,2,0,0,0,1,1
171882,1,0.000465983,1,-1,-1,-1,-1,-1
171883,1,0.016055046,7,2,0,0,4,1
171908,1,0.015267176,24,4,3,5,3,9
171911,1,0.004048583,6,0,3,1,0,2
171914,1,0.00728863,20,0,4,11,0,5
171918,1,0.003097574,6,0,0,0,0,6
171934,1,0.001906214,5,0,0,0,0,5
171942,1,0.003599712,5,0,0,0,0,5
171956,1,0.001230012,2,0,1,0,0,1
171964,1,0.077253219,36,7,19,0,8,2
171990,1,0.002102607,5,2,2,0,0,1
172003,0,0.008070433,11,0,0,0,0,11
172005,1,0.01510574,15,5,0,2,6,2
172012,1,0.008799497,14,9,4,0,0,1
172081,1,0.017094017,30,14,0,7,3,6
172086,1,0.004446091,12,5,0,0,5,2
172093,1,0.004289216,7,1,1,4,0,1
172096,1,0.007067138,14,0,4,1,6,3
172098,1,0.016218956,32,0,13,14,3,2
172118,1,0.026308424,94,18,18,19,27,12
172127,1,0.006207675,11,10,0,0,0,1
172139,1,0.003117207,10,3,0,5,1,1
172141,1,0.010514019,9,0,0,0,0,9
172160,1,0.01404741,16,0,0,0,14,2
172161,1,0.002485501,9,0,1,4,2,2
172173,1,0.00990676,17,3,0,7,5,2
172181,1,0.003389831,5,0,0,0,3,2
172183,0,0.002012072,2,0,0,0,0,2
172184,1,0.000905797,1,-1,-1,-1,-1,-1
172198,1,0.010824578,34,13,15,1,0,5
172217,1,0.00093985,3,0,0,0,0,3
172222,1,0.000533333,2,0,0,1,0,1
172229,0,0.000831947,1,-1,-1,-1,-1,-1
172236,1,0.047318612,105,5,20,34,29,17
172238,1,0.001316222,4,0,0,0,0,4
172241,1,0.012886598,15,0,0,0,9,6
172247,1,0.00792752,21,0,0,0,4,17
172249,1,0.011518325,11,0,0,0,0,11
172254,1,0.007927187,27,0,4,1,12,10
172255,1,0.014164306,5,0,0,0,0,5
172271,1,0.006004945,17,11,0,1,0,5
172279,1,0.04109589,27,11,1,1,4,10
172280,1,0.010824935,29,0,0,0,26,3
172299,1,0.012699906,27,6,10,0,5,6
172312,1,0.043478261,7,0,0,0,0,7
172320,1,0.001909308,4,0,0,1,2,1
172329,0,0.001104362,2,0,0,0,0,2
172333,0,0.009180328,14,12,1,0,0,1
172339,1,0.026141913,91,31,33,6,5,16
172340,1,0.013142636,34,4,2,15,8,5
172344,1,0.00204918,6,1,4,0,0,1
172365,1,0.019884877,76,0,24,34,15,3
172375,1,0.017311609,34,0,15,16,0,3
172388,0,0.006557377,18,4,5,3,0,6
172393,0,0.004954583,6,1,1,0,3,1
172394,1,0.012805588,33,0,6,11,8,8
172400,1,0.00711575,15,0,3,3,2,7
172415,1,0.021386139,54,6,2,14,7,25
172418,1,0.014035088,4,0,0,0,3,1
172422,1,0.000629525,2,0,0,0,1,1
172426,1,0.005902454,19,0,0,8,1,10
172429,1,0.022702104,41,0,5,6,16,14
172433,0,0.006124722,11,0,2,1,1,7
172435,1,0.006338372,13,0,5,1,6,1
172440,1,0.004674111,18,14,0,0,1,3
172452,1,0.003443526,10,0,0,0,7,3
172471,1,0.003849571,13,2,7,0,0,4
172474,1,0.002132196,6,0,0,0,0,6
172477,1,0.002551834,8,0,0,0,6,2
172479,1,0.007852509,23,0,0,13,4,6
